beginState: s32'EventStand'
  startEyeBlinkEx: -1, 1, 750
  beginLabel: s32'loop'
  sprite: s32'bed000_00', 5
  sprite: s32'bed000_20', 5
  sprite: s32'bed000_21', 5
  sprite: s32'bed000_22', 5
  sprite: s32'bed000_23', 5
  sprite: s32'bed000_24', 5
  sprite: s32'bed000_25', 5
  sprite: s32'bed000_26', 5
  sprite: s32'bed000_27', 5
  sprite: s32'bed000_28', 5
  sprite: s32'bed000_29', 5
  sprite: s32'bed000_30', 5
  sprite: s32'bed000_31', 5
  sprite: s32'bed000_32', 5
  sprite: s32'bed000_33', 5
  sprite: s32'bed000_34', 5
  sprite: s32'bed000_35', 5
  sprite: s32'bed000_36', 5
  sprite: s32'bed000_37', 5
  sprite: s32'bed000_38', 5
  sprite: s32'bed000_39', 5
  sprite: s32'bed000_40', 5
  sprite: s32'bed000_41', 5
  sprite: s32'bed000_42', 5
  sprite: s32'bed000_43', 5
  sprite: s32'bed000_44', 5
  sprite: s32'bed000_45', 5
  sprite: s32'bed000_46', 5
  sprite: s32'bed000_47', 5
  sprite: s32'bed000_48', 5
  sprite: s32'bed000_49', 5
  sprite: s32'bed000_50', 5
  sprite: s32'bed000_51', 5
  sprite: s32'bed000_52', 5
  sprite: s32'bed000_53', 5
  endLabel: 
  gotoLabel: s32'loop'
endState: 

beginState: s32'Event001'
  sprite: s32'bed001_00', 5
  sprite: s32'bed001_01', 5
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed001_02', 5
  setCmnMaterialParam: 19, 400, 2
  createObject: s32'BED_001_crash', (PLAYER)
  sprite: s32'bed001_03', 5
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_04', 5
  sprite: s32'bed001_05', 5
  sprite: s32'bed001_06', 5
  sprite: s32'bed001_07', 5
  setCmnMaterialParam: 19, 400, 5
  sprite: s32'bed001_08', 5
  setCmnMaterialParam: 19, 1000, 5
  sprite: s32'bed001_09', 5
  sprite: s32'bed001_10', 4
  sprite: s32'bed001_11', 4
  setCmnMaterialParam: 19, 400, 2
  sprite: s32'bed001_12', 3
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_13', 2
  sprite: s32'bed001_14', 2
  sprite: s32'bed001_15', 5
  sprite: s32'bed001_16', 5
  createObject: s32'BED_001_bake', (PLAYER)
  sprite: s32'bed001_17', 5
  createObject: s32'BED_001_spark', (PLAYER)
  sprite: s32'bed001_18', 5
  sprite: s32'bed001_19', 5
  characterSfx: s32'SE_BTL_BED_05'
  sprite: s32'bed001_20', 5
  sprite: s32'bed001_21', 5
  characterSfx: s32'SE_BTL_BED_07_1'
  sprite: s32'bed001_22', 5
  createObject: s32'BED_001_eyeline', (PLAYER)
  createObject: s32'BED_001_crownline', (PLAYER)
  sprite: s32'bed001_23', 5
  sprite: s32'bed001_24', 5
  sprite: s32'bed001_25', 5
  sprite: s32'bed001_26', 5
  sprite: s32'bed001_27', 5
  setCmnMaterialParam: 19, 0, 10
  sprite: s32'bed001_28', 5
  characterSfx: s32'SE_BTL_BED_19'
  sprite: s32'bed001_29', 5
  sprite: s32'bed001_30', 5
  sprite: s32'bed001_31', 5
  characterSfx: s32'SE_BTL_BED_19'
  sprite: s32'bed001_32', 5
  createObject: s32'Bed_01_steam', (PLAYER)
  characterSfx: s32'SE_BTL_BED_35'
  sprite: s32'bed001_33', 5
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 0, 2
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 0, 2
  sprite: s32'bed001_33', 5
  sprite: s32'bed001_33', 6
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_33', 6
  setCmnMaterialParam: 19, 0, 2
  sprite: s32'bed001_33', 5
  sprite: s32'bed001_33', 5
  setCmnMaterialParam: 19, 1000, 30
  characterSfx: s32'SE_BTL_BED_36'
  sprite: s32'bed001_34', 6
  sprite: s32'bed001_35', 6
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed001_36', 6
  sprite: s32'bed001_37', 6
  endLabel: 
  jumpToState: s32'EventStand'
endState: 

beginState: s32'Event001_33stop'
  sprite: s32'bed001_00', 5
  sprite: s32'bed001_01', 5
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed001_02', 5
  setCmnMaterialParam: 19, 400, 2
  createObject: s32'BED_001_crash', (PLAYER)
  sprite: s32'bed001_03', 5
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_04', 5
  sprite: s32'bed001_05', 5
  sprite: s32'bed001_06', 5
  sprite: s32'bed001_07', 5
  setCmnMaterialParam: 19, 400, 5
  sprite: s32'bed001_08', 5
  setCmnMaterialParam: 19, 1000, 5
  sprite: s32'bed001_09', 5
  sprite: s32'bed001_10', 4
  sprite: s32'bed001_11', 4
  setCmnMaterialParam: 19, 400, 2
  sprite: s32'bed001_12', 3
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_13', 2
  sprite: s32'bed001_14', 2
  sprite: s32'bed001_15', 5
  sprite: s32'bed001_16', 5
  createObject: s32'BED_001_bake', (PLAYER)
  sprite: s32'bed001_17', 5
  createObject: s32'BED_001_spark', (PLAYER)
  sprite: s32'bed001_18', 5
  sprite: s32'bed001_19', 5
  characterSfx: s32'SE_BTL_BED_05'
  sprite: s32'bed001_20', 5
  sprite: s32'bed001_21', 5
  characterSfx: s32'SE_BTL_BED_07_1'
  sprite: s32'bed001_22', 5
  createObject: s32'BED_001_eyeline', (PLAYER)
  createObject: s32'BED_001_crownline', (PLAYER)
  sprite: s32'bed001_23', 5
  sprite: s32'bed001_24', 5
  sprite: s32'bed001_25', 5
  sprite: s32'bed001_26', 5
  sprite: s32'bed001_27', 5
  setCmnMaterialParam: 19, 0, 10
  characterSfx: s32'SE_BTL_BED_19'
  sprite: s32'bed001_28', 5
  sprite: s32'bed001_29', 5
  sprite: s32'bed001_30', 5
  sprite: s32'bed001_31', 5
  sprite: s32'bed001_32', 5
  createObject: s32'Bed_01_steam', (PLAYER)
  characterSfx: s32'SE_BTL_BED_35'
  sprite: s32'bed001_33', 120
  sprite: s32'keep', 2147483647
  endLabel: 
endState: 

beginState: s32'Event001_33start'
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 0, 2
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 1000, 2
  characterSfx: s32'SE_BTL_BED_23'
  sprite: s32'bed001_33', 4
  setCmnMaterialParam: 19, 0, 2
  sprite: s32'bed001_33', 5
  sprite: s32'bed001_33', 6
  setCmnMaterialParam: 19, 1000, 2
  sprite: s32'bed001_33', 6
  setCmnMaterialParam: 19, 0, 2
  sprite: s32'bed001_33', 5
  sprite: s32'bed001_33', 5
  characterSfx: s32'SE_BTL_BED_20'
  setCmnMaterialParam: 19, 1000, 30
  characterSfx: s32'SE_BTL_BED_36'
  sprite: s32'bed001_34', 6
  sprite: s32'bed001_35', 6
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed001_36', 6
  sprite: s32'bed001_37', 6
  endLabel: 
  jumpToState: s32'EventStand'
endState: 

beginState: s32'Event010'
  sprite: s32'bed010_00', 4
  sprite: s32'bed010_01', 4
  sprite: s32'bed010_02', 4
  sprite: s32'bed010_03', 4
  sprite: s32'bed010_04', 4
  sprite: s32'bed010_05', 4
  sprite: s32'bed010_06', 5
  beginLabel: s32'loop'
  sprite: s32'bed010_07', 5
  sprite: s32'bed010_08', 5
  sprite: s32'bed010_09', 5
  sprite: s32'bed010_10', 5
  sprite: s32'bed010_11', 5
  sprite: s32'bed010_12', 5
  sprite: s32'bed010_13', 5
  sprite: s32'bed010_14', 5
  sprite: s32'bed010_15', 5
  sprite: s32'bed010_16', 5
  sprite: s32'bed010_17', 5
  sprite: s32'bed010_18', 5
  sprite: s32'bed010_19', 5
  sprite: s32'bed010_20', 5
  sprite: s32'bed010_21', 5
  sprite: s32'bed010_22', 5
  sprite: s32'bed010_23', 5
  sprite: s32'bed010_24', 5
  sprite: s32'bed010_25', 5
  sprite: s32'bed010_26', 5
  sprite: s32'bed010_27', 5
  sprite: s32'bed010_28', 5
  sprite: s32'bed010_29', 5
  sprite: s32'bed010_30', 5
  sprite: s32'bed010_31', 5
  sprite: s32'bed010_32', 5
  sprite: s32'bed010_33', 5
  sprite: s32'bed010_34', 5
  sprite: s32'bed010_35', 5
  sprite: s32'bed010_36', 5
  sprite: s32'bed010_37', 5
  sprite: s32'bed010_38', 5
  sprite: s32'bed010_39', 5
  sprite: s32'bed010_40', 5
  sprite: s32'bed010_41', 5
  sprite: s32'bed010_42', 5
  sprite: s32'bed010_43', 5
  sprite: s32'bed010_44', 5
  sprite: s32'bed010_45', 5
  sprite: s32'bed010_46', 5
  sprite: s32'bed010_47', 5
  sprite: s32'bed010_48', 5
  sprite: s32'bed010_49', 5
  sprite: s32'bed010_50', 5
  sprite: s32'bed010_51', 5
  sprite: s32'bed010_52', 5
  sprite: s32'bed010_53', 5
  sprite: s32'bed010_54', 5
  sprite: s32'bed010_55', 5
  sprite: s32'bed010_56', 5
  sprite: s32'bed010_57', 5
  sprite: s32'bed010_58', 5
  sprite: s32'bed010_59', 5
  sprite: s32'bed010_60', 5
  endLabel: 
  gotoLabel: s32'loop'
endState: 

beginState: s32'Event010toStand'
  sprite: s32'bed010_61', 4
  sprite: s32'bed010_62', 4
  sprite: s32'bed010_63', 4
  sprite: s32'bed010_64', 4
  sprite: s32'bed010_65', 4
  sprite: s32'bed010_66', 4
  endLabel: 
  jumpToState: s32'EventStand'
endState: 

beginState: s32'Event021'
  sprite: s32'bed021_00', 4
  characterSfx: s32'SE_BTL_BED_05_1'
  haltMomentum: 1
  sprite: s32'bed021_01', 4
  sprite: s32'bed021_01', 4
  spriteBlend: s32'bed021_02', 0, 750
  sprite: s32'bed021_01', 6
  spriteBlend: s32'bed021_02', 0, 900
  sprite: s32'bed021_02', 6
  sprite: s32'bed021_03', 3
  setNoCollision: 0
  physicsXImpulse: 0, 40000
  physicsYImpulse: 0, 80000
  cmnSfx: s32'SE_BTL_CMN_JumpEX'
  characterSfx: s32'SE_BTL_BED_02'
  characterSfx: s32'SE_BTL_BED_06'
  superJumpSfx: (PLAYER), 1, 1
  sprite: s32'bed021_04', 3
  characterSfx: s32'SE_BTL_BED_37_2'
  sprite: s32'bed021_03', 3
  sprite: s32'bed021_04', 3
  sprite: s32'bed021_03', 3
  sprite: s32'bed021_04', 3
  displayModel: 0
  moveToPosType: (PLAYER), (WORLD_ZERO)
  sprite: s32'bed021_03', 3
  sprite: s32'bed021_04', 3
  sprite: s32'bed021_03', 3
  sprite: s32'bed021_04', 3
  sprite: s32'bed021_03', 3
  sprite: s32'bed021_04', 3
  sprite: s32'keep', 2147483647
  haltMomentum: 1
  endLabel: 
endState: 

beginState: s32'Event030'
  sprite: s32'bed030_00', 4
  physicsXImpulse: 0, 3000
  sprite: s32'bed030_01', 6
  sprite: s32'bed030_02', 6
  sprite: s32'bed030_03', 6
  sprite: s32'bed030_04', 6
  createObject: s32'BED_030_smoke_arm', (PLAYER)
  shoesSfx: 0, (PLAYER)
  floorEffect: 1, 100
  characterSfx: s32'SE_BTL_BED_01'
  endLabel: 
  beginLabel: s32'loop'
  ifOperation: (PERCENT), Val(40), Val(100)
    storeValue: Mem(ActReg0), Val(1)
  endIf: 
  ifOperation: (PERCENT), Val(40), Val(100)
    storeValue: Mem(ActReg1), Val(1)
  endIf: 
  sprite: s32'bed030_05', 6
  ifOperation: (IS_EQUAL), Mem(ActReg0), Val(1)
    setCmnMaterialParam: 19, 400, 5
  endIf: 
  sprite: s32'bed030_06', 6
  createObject: s32'BED_030_break2', (PLAYER)
  sprite: s32'bed030_07', 6
  ifOperation: (IS_EQUAL), Mem(ActReg0), Val(1)
    setCmnMaterialParam: 19, 1000, 5
  endIf: 
  sprite: s32'bed030_08', 6
  createObject: s32'BED_030_smoke_walk_R', (PLAYER)
  callSubroutineWithArgs: s32'cmn_screenshake', Val(1), Val(0), Val(0), Val(0)
  sprite: s32'bed030_09', 6
  createObject: s32'BED_030_smoke_arm', (PLAYER)
  shoesSfx: 0, (PLAYER)
  floorEffect: 1, 100
  characterSfx: s32'SE_BTL_BED_01'
  sprite: s32'bed030_10', 6
  sprite: s32'bed030_11', 6
  sprite: s32'bed030_12', 6
  createObject: s32'BED_030_break1', (PLAYER)
  sprite: s32'bed030_13', 6
  sprite: s32'bed030_14', 6
  ifOperation: (IS_EQUAL), Mem(ActReg1), Val(1)
    setCmnMaterialParam: 19, 400, 5
  endIf: 
  sprite: s32'bed030_15', 6
  sprite: s32'bed030_16', 6
  ifOperation: (IS_EQUAL), Mem(ActReg1), Val(1)
    setCmnMaterialParam: 19, 1000, 5
  endIf: 
  createObject: s32'BED_030_smoke_walk_L', (PLAYER)
  callSubroutineWithArgs: s32'cmn_screenshake', Val(1), Val(0), Val(0), Val(0)
  shoesSfx: 0, (PLAYER)
  floorEffect: 1, 100
  characterSfx: s32'SE_BTL_BED_01'
  sprite: s32'bed030_17', 6
  sprite: s32'bed030_18', 6
  sprite: s32'bed030_19', 6
  sprite: s32'bed030_20', 6
  endLabel: 
  gotoLabel: s32'loop'
endState: 

beginState: s32'Event030_toStand'
  sprite: s32'bed030_03', 4
  haltMomentum: 1
  sprite: s32'bed030_02', 6
  sprite: s32'bed030_01', 6
  sprite: s32'bed030_00', 6
  sprite: s32'keep', 1
  jumpToState: s32'EventStand'
  endLabel: 
endState: 

beginState: s32'Event032'
  sprite: s32'bed032_00', 2
  physicsXImpulse: 0, 10000
  velocityXPercentEachFrame: 102
  setNoCollision: 0
  checkScreenCollision: 0
  zLine: (NEAR_DISTANCE), (LV_MAX)
  sprite: s32'bed032_01', 2
  sprite: s32'bed032_02', 2
  privateBankSfx: 1, s32'SE_BTL_BED_06_1', 80
  endLabel: 
  beginLabel: s32'loop'
  sprite: s32'bed032_03', 4
  createObject: s32'BED_032_toge', (PLAYER)
  createObject: s32'BED_032_smoke_arm', (PLAYER)
  createObject: s32'BED_032_spark', (PLAYER)
  characterSfx: s32'SE_BTL_BED_03'
  characterSfx: s32'SE_BTL_BED_01_2'
  shoesSfx: 0, (PLAYER)
  sprite: s32'bed032_04', 4
  sprite: s32'bed032_05', 4
  sprite: s32'bed032_06', 4
  endLabel: 
  gotoLabel: s32'loop'
endState: 

beginState: s32'Event085'
  sprite: s32'bed085_00', 8
  runOnObject: (STACK0)
    jumpToState: s32'Delilah_KO'
  endRunOnObject: 
  sprite: s32'bed085_01', 8
  sprite: s32'bed085_02', 8
  characterSfx: s32'SE_BTL_BED_19'
  sprite: s32'bed085_03', 8
  characterSfx: s32'SE_BTL_BED_07_1'
  sprite: s32'bed085_04', 6
  sprite: s32'bed085_05', 5
  sprite: s32'bed085_06', 3
  sprite: s32'bed085_07', 2
  sprite: s32'bed085_08', 7
  createObject: s32'BED_085_arm', (PLAYER)
  landingEffect: (PLAYER), 1, 0
  crashSfx: 0, 100
  setCrouch: 1
  addNamerakaMoveX: 30000
  characterSfx: s32'SE_BTL_BED_00'
  characterSfx: s32'SE_BTL_BED_01_1'
  sprite: s32'bed085_09', 6
  sprite: s32'bed085_10', 6
  sprite: s32'bed085_11', 5
  sprite: s32'bed085_12', 5
  sprite: s32'bed085_13', 5
  createObject: s32'BED_085_burst', (PLAYER)
  characterSfx: s32'SE_BTL_BED_00'
  characterSfx: s32'SE_BTL_BED_01_1'
  sprite: s32'bed085_14', 5
  sprite: s32'bed085_15', 5
  crashSfx: 1, 100
  landingEffect: (PLAYER), 1, 0
  addNamerakaMoveX: 30000
  sprite: s32'bed085_16', 4
  sprite: s32'bed085_17', 4
  sprite: s32'bed085_18', 5
  sprite: s32'bed085_19', 5
  sprite: s32'bed085_20', 5
  sprite: s32'bed085_21', 5
  sprite: s32'bed085_22', 15
  sprite: s32'bed085_23', 6
  sprite: s32'bed085_24', 8
  sprite: s32'bed085_25', 8
  sprite: s32'bed085_26', 8
  sprite: s32'bed085_27', 8
  sprite: s32'bed085_28', 2147483647
  sprite: s32'bed063_12', 2147483647
endState: 

beginState: s32'Event213_to640'
  sprite: s32'bed213_03', 5
  sprite: s32'bed213_02', 10
  characterSfx: s32'SE_BTL_BED_20'
  sprite: s32'bed213_01', 10
  sprite: s32'bed213_00', 8
  sprite: s32'bed000_00', 5
  sprite: s32'bed000_01', 5
  sprite: s32'bed000_02', 5
  sprite: s32'bed000_03', 5
  sprite: s32'bed000_04', 5
  sprite: s32'bed640_00', 6
  sprite: s32'bed640_01', 6
  characterSfx: s32'SE_BTL_BED_07_1'
  sprite: s32'bed640_02', 6
  sprite: s32'bed640_03', 6
  sprite: s32'bed640_04', 6
  setCmnMaterialParam: 19, 0, 10
  characterSfx: s32'SE_BTL_BED_19'
  sprite: s32'bed640_05', 6
  sprite: s32'bed640_06', 6
  sprite: s32'bed640_07', 6
  sprite: s32'bed640_08', 6
  sprite: s32'bed640_09', 6
  sprite: s32'bed640_10', 6
  sprite: s32'bed640_11', 6
  endLabel: 
  beginLabel: s32'1'
  sprite: s32'bed640_11', 180
  setCmnMaterialParam: 19, 1000, 10
  sprite: s32'bed640_11', 60
  setCmnMaterialParam: 19, 0, 10
  endLabel: 
  gotoLabel: s32'1'
endState: 

beginState: s32'Event300'
  sprite: s32'bed300_00', 4
  sprite: s32'bed300_01', 4
  sprite: s32'bed300_02', 6
  sprite: s32'bed300_03', 2
  sprite: s32'bed300_04', 4
  createObject: s32'BED_300_smoke01', (PLAYER)
  callSubroutineWithArgs: s32'cmn_screenshake', Val(1), Val(0), Val(0), Val(0)
  characterSfx: s32'SE_BTL_BED_00'
  characterSfx: s32'SE_BTL_BED_01_1'
  sprite: s32'bed300_05', 5
  sprite: s32'bed300_06', 6
  sprite: s32'bed300_07', 4
  sprite: s32'bed300_08', 6
  sprite: s32'bed300_09', 2
  sprite: s32'bed300_10', 4
  createObject: s32'BED_300_smoke02', (PLAYER)
  callSubroutineWithArgs: s32'cmn_screenshake', Val(1), Val(0), Val(0), Val(0)
  characterSfx: s32'SE_BTL_BED_00'
  characterSfx: s32'SE_BTL_BED_01_1'
  sprite: s32'bed300_11', 5
  sprite: s32'bed300_12', 6
  sprite: s32'bed300_13', 2
  sprite: s32'bed300_14', 6
  sprite: s32'bed300_15', 5
  sprite: s32'bed300_16', 4
  sprite: s32'bed300_17', 3
  createObject: s32'BED_300_spark', (PLAYER)
  createObject: s32'BED_300_toge', (PLAYER)
  characterSfx: s32'SE_BTL_BED_05'
  characterSfx: s32'SE_BTL_BED_31'
  sprite: s32'bed300_18', 3
  sprite: s32'bed300_19', 3
  sprite: s32'bed300_20', 2
  sprite: s32'bed300_21', 2
  sprite: s32'bed300_22', 2
  sprite: s32'bed300_23', 2
  sprite: s32'bed300_24', 2
  sprite: s32'bed300_25', 2
  sprite: s32'bed300_26', 2
  sprite: s32'bed300_27', 2
  sprite: s32'bed300_28', 2
  sprite: s32'bed300_29', 2
  sprite: s32'bed300_30', 2
  sprite: s32'bed300_31', 4
  sprite: s32'bed300_32', 5
  sprite: s32'bed300_33', 5
  sprite: s32'bed300_34', 5
  sprite: s32'bed300_35', 5
  sprite: s32'bed300_36', 5
  sprite: s32'bed300_37', 6
  sprite: s32'bed300_38', 5
  sprite: s32'bed300_39', 3
  endLabel: 
  jumpToState: s32'EventStand'
endState: 

beginState: s32'Event301_20stop'
  sprite: s32'bed301_00', 5
  sprite: s32'bed301_01', 5
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed301_02', 5
  sprite: s32'bed301_03', 5
  sprite: s32'bed301_04', 5
  sprite: s32'bed301_05', 5
  sprite: s32'bed301_06', 5
  sprite: s32'bed301_07', 5
  characterSfx: s32'SE_BTL_BED_05_1'
  sprite: s32'bed301_08', 5
  sprite: s32'bed301_09', 5
  sprite: s32'bed301_10', 5
  sprite: s32'bed301_11', 5
  callSubroutineWithArgs: s32'cmn_screenshake', Val(1), Val(1), Val(0), Val(0)
  createArgScale: 0, 1200
  exPointFReset: (PLAYER), 20000, 0
  createParticleWithArg2: s32'bg_land', (EX_POINT_F)
  characterSfx: s32'SE_BTL_BED_01'
  sprite: s32'bed301_12', 5
  sprite: s32'bed301_13', 5
  sprite: s32'bed301_14', 5
  createObject: s32'BED_301_toge', (PLAYER)
  displayMesh: s32'Bedw_arms', 0
  displayMesh: s32'Bedw_legs', 0
  sprite: s32'bed301_15', 5
  sprite: s32'bed301_16', 5
  sprite: s32'bed301_17', 5
  sprite: s32'bed301_18', 5
  sprite: s32'bed301_19', 5
  sprite: s32'bed301_20', 54
  characterSfx: s32'SE_BTL_BED_04'
  setCmnMaterialParam: 19, 0, 10
  sprite: s32'keep', 2147483647
  endLabel: 
endState: 

beginState: s32'Event301_21start'
  sprite: s32'bed301_21', 5
  storeValue: Mem(PlayerVal7), Val(1021)
  characterSfx: s32'SE_BTL_BED_36'
  sprite: s32'bed301_22', 5
  displayMesh: s32'Bedw_arms', 1
  displayMesh: s32'Bedw_legs', 1
  sprite: s32'bed301_23', 5
  sprite: s32'bed301_24', 5
  characterSfx: s32'SE_BTL_BED_07'
  characterSfx: s32'SE_BTL_BED_37_2'
  sprite: s32'bed301_25', 5
  sprite: s32'bed301_26', 5
  sprite: s32'bed301_27', 5
  sprite: s32'bed301_28', 5
  sprite: s32'bed301_29', 5
  sprite: s32'bed301_30', 5
  endLabel: 
  jumpToState: s32'EventStand'
endState: 

beginState: s32'Event305'
  sprite: s32'bed305_00', 5
  sprite: s32'bed305_01', 5
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed305_02', 8
  characterSfx: s32'SE_BTL_BED_05'
  sprite: s32'bed305_03', 5
  characterSfx: s32'SE_BTL_BED_07'
  sprite: s32'bed305_04', 4
  characterSfx: s32'SE_BTL_BED_20'
  sprite: s32'bed305_05', 5
  sprite: s32'bed305_06', 5
  sprite: s32'bed305_07', 8
  sprite: s32'bed305_08', 5
  sprite: s32'bed305_09', 5
  sprite: s32'bed305_10', 15
  sprite: s32'bed305_11', 6
  characterSfx: s32'SE_BTL_BED_07_1'
  sprite: s32'bed305_12', 4
  sprite: s32'bed305_13', 4
  sprite: s32'bed305_14', 11
  sprite: s32'bed305_15', 5
  sprite: s32'bed305_16', 5
  sprite: s32'bed305_17', 5
  endLabel: 
  jumpToState: s32'EventStand'
endState: 

beginState: s32'Event405'
  sprite: s32'bed405_00', 3
  sprite: s32'bed405_01', 3
  createObject: s32'BED_405_spark', (PLAYER)
  createObject: s32'BED_yoyaku_tanshuku', (PLAYER)
  sprite: s32'bed405_02', 6
  sprite: s32'bed405_03', 6
  sprite: s32'bed405_04', 6
  sprite: s32'bed405_05', 6
